id,label,name
khainiem_thoihansudungdat,KhaiNiem,Thời hạn sử dụng đất
khainiem_thờikiquyhoach,KhaiNiem,Thời kỳ quy hoạch
chuthe_thutruongcoquanquanlydatdaicapdo,ChuThe,thủ trưởng cơ quan quản lý đất đai cấp đó
chuthe_thuTruongcoquantainhcaptinh,ChuThe,Thủ trưởng cơ quan tài chính cấp tỉnh
chuthe_thutuongchinhphu,ChuThe,Thủ tướng Chính phủ
chuthe_thutuongcp,ChuThe,Thủ tướng Chính phủ
hanhviphaply_thutucchothuedat,HanhViPhapLy,Thủ tục cho thuê đất
hanhviphaply_thutucchuyenmucdichsudungdat,HanhViPhapLy,Thủ tục chuyển mục đích sử dụng đất
hanhviphaply_thutucchuyenmu đíchsu dungdat,HanhViPhapLy,Thủ tục chuyển mục đích sử dụng đất
hanhviphaply_chapthuannhadautu,HanhViPhapLy,Thủ tục chấp thuận nhà đầu tư
hanhviphaply_thutuccungcapthongtin,HanhViPhapLy,"Thủ tục cung cấp thông tin, dữ liệu đất đai"
hanhviphaply_thutoccuongchekiemdem,HanhViPhapLy,Thủ tục cưỡng chế thực hiện quyết định kiểm đếm bắt buộc
hanhviphaply_cuongchethihanhquyetdinhthuhoi,HanhViPhapLy,"Thủ tục cưỡng chế thực hiện quyết định kiểm đếm bắt buộc, cưỡng chế thi hành quyết định thu hồi đất"
hanhviphaply_thutoccuongchethuhoidat,HanhViPhapLy,Thủ tục cưỡng chế thực hiện quyết định thu hồi đất
hanhviphaply_thutuccapgiaychungnhan,HanhViPhapLy,"Thủ tục cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất"
hanhviphaply_capdoigiaychungnhan,HanhViPhapLy,"Thủ tục cấp đổi, cấp lại, đính chính, thu hồi Giấy chứng nhận, Giấy chứng nhận quyền sở hữu nhà ở, Giấy chứng nhận quyền sở hữu công trình xây dựng"
hanhviphaply_thutucgiahansudungdat,HanhViPhapLy,Thủ tục gia hạn sử dụng đất
hanhviphaply_thutucgiaodat,HanhViPhapLy,Thủ tục giao đất
hanhviphaply_thutucgiaiquyettranhchapdattai,HanhViPhapLy,Thủ tục giải quyết tranh chấp đất đai tại cơ quan hành chính
hanhviphaply_thutucluot,HanhViPhapLy,Thủ tục hành chính khác về đất đai
khainiem_thutuchanhchinhvedatdai,KhaiNiem,Thủ tục hành chính về đất đai
khainiem_thutuchinhveDatdai,KhaiNiem,Thủ tục hành chính về đất đai
hanhviphaply_thutuchoagiaitranhchapdatdai,HanhViPhapLy,Thủ tục hòa giải tranh chấp đất đai
hanhviphaply_hoagiaitrachchapdatdai,HanhViPhapLy,"Thủ tục hòa giải tranh chấp đất đai, thủ tục giải quyết tranh chấp đất đai tại cơ quan hành chính"
hanhviphaply_thutuchopthuadat,HanhViPhapLy,Thủ tục hợp thửa đất
hanhviphaply_thutuchuygiaychungnhan,HanhViPhapLy,Thủ tục hủy Giấy chứng nhận đã cấp
hanhviphaply_thutucthuhoigiaychungnhan,HanhViPhapLy,Thủ tục thu hồi Giấy chứng nhận đã cấp
hanhviphaply_thutucthuhoidat,HanhViPhapLy,Thủ tục thu hồi đất
hanhviphaply_thuthuthuoidat,HanhViPhapLy,Thủ tục thu hồi đất
hanhviphaply_thutucthuchiencacquyencuanguoisudungdat,HanhViPhapLy,Thủ tục thực hiện các quyền của người sử dụng đất
hanhviphaply_thucthiquyennguoisudungdat,HanhViPhapLy,Thủ tục thực hiện các quyền của người sử dụng đất
hanhviphaply_thutuctachthuadat,HanhViPhapLy,Thủ tục tách thửa đất
hanhviphaply_thutucxuphatviphamhanhchinh,HanhViPhapLy,Thủ tục xử phạt vi phạm hành chính trong lĩnh vực đất đai
hanhviphaply_xuphatviphamhanhchinh,HanhViPhapLy,Thủ tục xử phạt vi phạm hành chính trong lĩnh vực đất đai
hanhviphaply_thutucdieuchinhthohansudungdat,HanhViPhapLy,Thủ tục điều chỉnh thời hạn sử dụng đất
hanhviphaply_thutucdinhchinhgiaychungnhan,HanhViPhapLy,Thủ tục đính chính Giấy chứng nhận đã cấp
hanhviphaply_thutucdangkydatdai,HanhViPhapLy,Thủ tục đăng ký đất đai
hanhviphaply_thutudangkydatdai,HanhViPhapLy,Thủ tục đăng ký đất đai
khainiem_thuyloi,KhaiNiem,thủy lợi
hanhviphaply_thua ke,HanhViPhapLy,thừa kế
hanhviphaply_thuaKe,HanhViPhapLy,Thừa kế
hanhviphaply_thừa kế,HanhViPhapLy,thừa kế
hanhviphaply_thuekedat,HanhViPhapLy,thừa kế quyền sử dụng đất
hanhviphaply_thua kequyensudungdat,HanhViPhapLy,Thừa kế quyền sử dụng đất
hanhviphaply_thuekequyensudungdat,HanhViPhapLy,Thừa kế quyền sử dụng đất
khainiem_thuadat,KhaiNiem,thửa đất
khainiem_thuadatlienkề,KhaiNiem,Thửa đất liền kề
dieukien_giaychungnhanquyen,DieuKien,Thửa đất đã được cấp một trong các loại giấy chứng nhận
hanhviphaply_bao ve dat,HanhViPhapLy,Thực hiện biện pháp bảo vệ đất
hanhviphaply_thuchiendichinhsachboithuong,HanhViPhapLy,"Thực hiện bồi thường, hỗ trợ, tái định cư"
hanhviphaply_thucthienbienphapbaovemoitruong,HanhViPhapLy,Thực hiện các biện pháp bảo vệ môi trường
dieukien_thuchiencacbienphapbaovemoitruong,DieuKien,"Thực hiện các biện pháp bảo vệ môi trường, quản lý chất thải"
hanhviphaply_thuchienbienphapbaovedat,HanhViPhapLy,Thực hiện các biện pháp bảo vệ đất
dieukien_thuchiencacbienphap,DieuKien,Thực hiện các biện pháp cần thiết để không gây thiệt hại
hanhviphaply_giaodichdatdai,HanhViPhapLy,thực hiện các giao dịch về đất đai và tài sản gắn liền với đất
hanhviphaply_thuchienduan,HanhViPhapLy,thực hiện dự án
hanhviphaply_thuchienanoidaututaitvietnam,HanhViPhapLy,Thực hiện dự án đầu tư tại Việt Nam
hanhviphaply_ke khai dang ky dat dai,HanhViPhapLy,Thực hiện kê khai đăng ký đất đai
hanhviphaply_thuchiengiaovutaichinh,HanhViPhapLy,thực hiện nghĩa vụ tài chính
hanhviphaply_thuchiunghiavutaichinh,HanhViPhapLy,Thực hiện nghĩa vụ tài chính
hanhviphaply_thuc hien nghia vu tai chinh,HanhViPhapLy,Thực hiện nghĩa vụ tài chính về đất đai
hanhviphaply_thuchiennhiemvukhoahoc,HanhViPhapLy,Thực hiện nhiệm vụ khoa học và công nghệ
hanhviphaply_thuchiencacquyennguoisudungdat,HanhViPhapLy,thực hiện quyền của người sử dụng đất
hanhviphaply_giamsattoicao,HanhViPhapLy,Thực hiện quyền giám sát tối cao đối với việc quản lý và sử dụng đất đai trong phạm vi cả nước
hanhviphaply_thuchienquyennghiavunguoihanquyennghiavucuasdungdat,HanhViPhapLy,Thực hiện quyền và nghĩa vụ của người sử dụng đất trong thời hạn sử dụng đất theo quy định của Luật này và quy định khác của pháp luật có liên quan
hanhviphaply_thuchienquyendaidien,HanhViPhapLy,Thực hiện quyền đại diện chủ sở hữu về đất đai theo thẩm quyền quy định tại Luật này
hanhviphaply_thuchienthongke,HanhViPhapLy,thực hiện thống kê
hanhviphaply_thuchientuvanxacdinhgiadat,HanhViPhapLy,Thực hiện tư vấn xác định giá đất
hanhviphaply_thuchiencapnhatbiendongvaohosodiachinh,HanhViPhapLy,"thực hiện việc lập, chỉnh lý hồ sơ địa chính, cập nhật biến động vào hồ sơ địa chính"
hanhviphaply_thuchientheoquytrinh,HanhViPhapLy,"Thực hiện đúng trình tự, thủ tục theo quy định"
dieukien_dangkydatdai,DieuKien,Thực hiện đăng ký theo quy định tại Điều 133 của Luật này
dieukien_thuchiennghiavutaichinh,DieuKien,Thực hiện đầy đủ nghĩa vụ tài chính theo quy định
hanhviphaply_thuctap,HanhViPhapLy,Thực tập
khainiem_tienbokhoahocvacongnghe,KhaiNiem,Tiến bộ khoa học và công nghệ
dieukien_tiendosudungdat,DieuKien,Tiến độ sử dụng đất thực hiện dự án
hanhviphaply_tiepcancapthongtin,HanhViPhapLy,"Tiếp cận, cung cấp thông tin"
hanhviphaply_tieptucsudung,HanhViPhapLy,Tiếp tục sử dụng
hanhviphaply_tieptucsudungkhuvucbien,HanhViPhapLy,Tiếp tục sử dụng khu vực biển
dieukien_tietkiemdat,DieuKien,Tiết kiệm đất
hanhviphaply_tietkiemhieuqua,HanhViPhapLy,"Tiết kiệm, có hiệu quả, bảo vệ môi trường và không làm tổn hại đến lợi ích chính đáng của người sử dụng đất xung quanh"
khainiem_tiemnangdatdai,KhaiNiem,Tiềm năng đất đai
khainiem_tienboithuongchoNhanuockhigaythiethai,KhaiNiem,Tiền bồi thường cho Nhà nước khi gây thiệt hại
khainiem_tienboithuong,KhaiNiem,Tiền bồi thường cho Nhà nước khi gây thiệt hại trong quản lý và sử dụng đất đai
khainiem_tiensudungdat,KhaiNiem,Tiền sử dụng đất
khainiem_tiensudungdattangthem,KhaiNiem,Tiền sử dụng đất tăng thêm
khainiem_tienthuviecxuphatvihanhchinhvedatdai,KhaiNiem,Tiền thu từ việc xử phạt vi phạm hành chính về đất đai
khainiem_tienthuvixuly,KhaiNiem,Tiền thu từ việc xử phạt vi phạm pháp luật về đất đai
khainiem_tienthuedat,KhaiNiem,Tiền thuê đất
khainiem_tientaithuedat,KhaiNiem,Tiền thuê đất
khainiem_tienthuedattangthem,KhaiNiem,Tiền thuê đất tăng thêm
khainiem_tranhchap,KhaiNiem,tranh chấp
khainiem_tranhchapdatdai,KhaiNiem,Tranh chấp đất đai
hanhviphaply_traogiaychungnhan,HanhViPhapLy,"Trao Giấy chứng nhận quyền sử dụng đất, quyền sở hữu tài sản gắn liền với đất"
dieukien_trongthohansudungdat,DieuKien,Trong thời hạn sử dụng đất
dieukien_trongthoihansudungdat,DieuKien,Trong thời hạn sử dụng đất
hanhviphaply_truycapthongtin,HanhViPhapLy,Truy cập thông tin
chetai_truycuutrachnhiemhinhsu,CheTai,Truy cứu trách nhiệm hình sự
hanhviphaply_truyendulieu,HanhViPhapLy,truyền dữ liệu
khainiem_trachnhiem,KhaiNiem,trách nhiệm
hanhviphaply_trinhcqcothamquyenpheduyetgiadat,HanhViPhapLy,Trình cơ quan có thẩm quyền phê duyệt giá đất
khainiem_trinhtututhucboithuonghotrotaidinhcu,KhaiNiem,"Trình tự, thủ tục bồi thường, hỗ trợ, tái định cư"
hanhviphaply_trungdaugiaquyensudungdat,HanhViPhapLy,trúng đấu giá quyền sử dụng đất
hanhviphaply_trungdungdat,HanhViPhapLy,Trưng dụng đất
dieukien_khongduocboithuong,DieuKien,Trường hợp không được bồi thường
dieukien_thuhoidat_die64,DieuKien,"Trường hợp thu hồi đất quy định tại các điểm a, b, d, đ, e, i khoản 1 Điều 64"
dieukien_thuhoidat_die65,DieuKien,"Trường hợp thu hồi đất quy định tại điểm b, d khoản 1 Điều 65"
dieukien_truonghopcannhiet,DieuKien,"Trường hợp thật cần thiết để thực hiện nhiệm vụ quốc phòng, an ninh hoặc trong tình trạng chiến tranh, tình trạng khẩn cấp, phòng, chống thiên tai"
chuthe_truongdaotaoriengcuatongiao,ChuThe,trường đào tạo riêng của tôn giáo
hanhviphaply_tralaidatdungvoitiendo,HanhViPhapLy,"Trả lại đất đúng với tiến độ thăm dò, khai thác khoáng sản"
chuthe_trongtaithuongmaivietnam,ChuThe,Trọng tài thương mại Việt Nam
hanhviphaply_trongrung,HanhViPhapLy,trồng rừng
khainiem_trusocoquannhanuoc,KhaiNiem,trụ sở cơ quan nhà nước
chuthe_trusocuatochuctongiao,ChuThe,trụ sở của tổ chức tôn giáo
khainiem_trusocuatochuctongiao,KhaiNiem,Trụ sở của tổ chức tôn giáo
chuthe_tuvien,ChuThe,tu viện
hanhviphaply_tuyentruyenphobien,HanhViPhapLy,"Tuyên truyền, phổ biến, hướng dẫn, trợ giúp pháp lý"
hanhviphaply_tuanthuviectimthayvattronglongdat,HanhViPhapLy,Tuân theo các quy định của pháp luật về việc tìm thấy vật trong lòng đất
hanhviphaply_tuanthubaoVemotruong,HanhViPhapLy,Tuân theo các quy định về bảo vệ môi trường
hanhviphaply_tuanthunguyentac,HanhViPhapLy,"Tuân thủ nguyên tắc, căn cứ, phương pháp, trình tự thủ tục định giá đất"
dieukien_tuanthuphapluat,DieuKien,Tuân thủ pháp luật có liên quan
dieukien_tuantuphapluat,DieuKien,"Tuân thủ quy định của pháp luật về trật tự, an toàn, pháp luật về bảo vệ môi trường và quy định khác của pháp luật có liên quan"
hanhviphaply_tuanthuluatvattronglongdat,HanhViPhapLy,Tuân thủ quy định của pháp luật về việc tìm thấy vật trong lòng đất
dieukien_tuantuphapluatxaydung,DieuKien,Tuân thủ quy định của pháp luật về xây dựng
hanhviphaply_tuanthubaoovemoitruong,HanhViPhapLy,Tuân thủ quy định về bảo vệ môi trường
khainiem_tainguyenthiennhien,KhaiNiem,Tài nguyên thiên nhiên
khainiem_taisan,KhaiNiem,tài sản
khainiem_taisancong,KhaiNiem,Tài sản công
hanhviphaply_taisanganlienvoidat,HanhViPhapLy,tài sản gắn liền với đất
khainiem_taisangganlienvoidat,KhaiNiem,Tài sản gắn liền với đất
khainiem_taisanganlienvoidat,KhaiNiem,tài sản gắn liền với đất
khainiem_taisangganlienvoiđat,KhaiNiem,tài sản gắn liền với đất
khainiem_taisangganlienvoithat,KhaiNiem,tài sản gắn liền với đất
khainiem_taisanganglienvoidat,KhaiNiem,Tài sản gắn liền với đất
khainiem_taisanganlienvoithuedat,KhaiNiem,Tài sản gắn liền với đất thuê
dieukien_taisanganlienvoithue,DieuKien,Tài sản gắn liền với đất thuê được tạo lập hợp pháp theo quy định của pháp luật
dieukien_taisantrenladophap,DieuKien,Tài sản gắn liền với đất thuê được tạo lập hợp pháp và đã được đăng ký theo quy định của pháp luật
dieukien_taisantaolap_traiphapluat,DieuKien,Tài sản gắn liền với đất được tạo lập trái quy định của pháp luật
dieukien_taisantaolap_sausacbao,DieuKien,Tài sản gắn liền với đất được tạo lập từ sau khi có thông báo thu hồi đất của cơ quan nhà nước có thẩm quyền
khainiem_taisanhop pháp,KhaiNiem,tài sản hợp pháp gắn liền với đất
khainiem_taisankhacganlienvoidat,KhaiNiem,Tài sản khác gắn liền với đất
dieukien_thientai,DieuKien,"Tác động của thiên tai, chiến tranh làm thay đổi mục đích, cơ cấu, vị trí, diện tích sử dụng đất"
hanhviphaply_tachnoidungboithuong,HanhViPhapLy,"Tách nội dung bồi thường, hỗ trợ, tái định cư thành dự án độc lập"
hanhviphaply_tachthuadat,HanhViPhapLy,Tách thửa đất
hanhviphaply_taidinhcu,HanhViPhapLy,Tái định cư
khainiem_taidinhcu,KhaiNiem,Tái định cư
hanhviphaply_timkiemvieclam,HanhViPhapLy,Tìm kiếm việc làm
dieukien_tinhthangchientranhtinhtrangkhancapphongchongthientai,DieuKien,"tình trạng chiến tranh, tình trạng khẩn cấp, phòng, chống thiên tai"
khainiem_tichtudatnongnghiep,KhaiNiem,Tích tụ đất nông nghiệp
chuthe_tinnguong,ChuThe,Tín ngưỡng
hanhviphaply_tinhgiatriqsdd,HanhViPhapLy,Tính giá trị quyền sử dụng đất
hanhviphaply_tinhtienboithuong,HanhViPhapLy,Tính tiền bồi thường
hanhviphaply_tinhtiensdd,HanhViPhapLy,Tính tiền sử dụng đất
hanhviphaply_tinhtienthuedat,HanhViPhapLy,Tính tiền thuê đất
chuthe_toaan,ChuThe,Tòa án
hanhviphaply_tontrongquyensdd,HanhViPhapLy,Tôn trọng quyền sử dụng đất
hanhviphaply_tuvanlapquydat,HanhViPhapLy,"Tư vấn lập quy hoạch, kế hoạch sử dụng đất"
hanhviphaply_tuoinuoctieunuoc,HanhViPhapLy,"Tưới nước, tiêu nước trong canh tác"
khainiem_tuoinuoctieunuoc,KhaiNiem,"Tưới nước, tiêu nước trong canh tác"
khainiem_tuongdai,KhaiNiem,tượng đài
hanhviphaply_taodieukien,HanhViPhapLy,Tạo điều kiện
hanhviphaply_taodieu,HanhViPhapLy,Tạo điều kiện
hanhviphaply_taptrungdatnongnghiep,HanhViPhapLy,Tập trung đất nông nghiệp
khainiem_taptungdatnongnghiep,KhaiNiem,Tập trung đất nông nghiệp
hanhviphaply_taptungdatdai,HanhViPhapLy,"Tập trung đất đai để sản xuất nông nghiệp, lâm nghiệp quy mô lớn"
hanhviphaply_tangcho,HanhViPhapLy,tặng cho
hanhviphaply_tangchoquyen,HanhViPhapLy,Tặng cho quyền sử dụng đất
hanhviphaply_tangchodat,HanhViPhapLy,tặng cho quyền sử dụng đất
hanhviphaply_tangchoquyensudungdat,HanhViPhapLy,Tặng cho quyền sử dụng đất
chuthe_tinh,ChuThe,tỉnh
chuthe_tinhthanhphotructhuoctrung,ChuThe,"tỉnh, thành phố trực thuộc trung ương"
hanhviphaply_tocao,HanhViPhapLy,Tố cáo
hanhviphaply_tochucbangiaodat,HanhViPhapLy,Tổ chức bàn giao đất trên thực địa
chuthe_tochucbithuhoi,ChuThe,tổ chức bị thu hồi đất
chuthe_tochucchinhTri,ChuThe,Tổ chức chính trị
khainiem_tochucchinhchi,KhaiNiem,tổ chức chính trị
chuthe_tochucchinhtrixahoi,ChuThe,Tổ chức chính trị - xã hội
chuthe_tochucchinh trixahoi,ChuThe,Tổ chức chính trị - xã hội
khainiem_tochucchinhchixahoi,KhaiNiem,tổ chức chính trị - xã hội
chuthe_tochucchinhxahoinghenghiep,ChuThe,Tổ chức chính trị xã hội - nghề nghiệp
chuthe_tochucdichvucongvedatdai,ChuThe,Tổ chức dịch vụ công về đất đai
khainiem_tochucdichvucongvedatdai,KhaiNiem,Tổ chức dịch vụ công về đất đai
chuthe_tochucKDbatdongsan,ChuThe,tổ chức hoạt động kinh doanh bất động sản
chuthe_tochuchnghecongchung,ChuThe,tổ chức hành nghề công chứng
chuthe_tochucnghiencuu,ChuThe,"Tổ chức khoa học và công nghệ, đào tạo, giáo dục nghề nghiệp về lâm nghiệp"
chuthe_tochuckhactheoquy,ChuThe,Tổ chức khác theo quy định của pháp luật
chuthe_tuchuckinhte,ChuThe,Tổ chức kinh tế
chuthe_tochuc,ChuThe,Tổ chức kinh tế
chuthe_tochucdanhtaichinh,ChuThe,Tổ chức kinh tế
chuthe_tochuc kinh te,ChuThe,Tổ chức kinh tế
chuthe_tochuc_kinhte,ChuThe,tổ chức kinh tế
chuthe_tochucchinhte,ChuThe,Tổ chức kinh tế
chuthe_tochuckinhte,ChuThe,Tổ chức kinh tế
chuthe_tochucconomi,ChuThe,Tổ chức kinh tế
chuthe_tochucKT,ChuThe,tổ chức kinh tế
chuthe_tochucKinhte,ChuThe,Tổ chức kinh tế
chuthe_tochucdoanhnghiep,ChuThe,tổ chức kinh tế
chuthe_tochucdongnghiep,ChuThe,tổ chức kinh tế
chuthe_tochucyte,ChuThe,tổ chức kinh tế
chuthe_tochucdong,ChuThe,Tổ chức kinh tế
chuthe_tochucdanhmuc,ChuThe,Tổ chức kinh tế
chuthe_tochucKinhTe,ChuThe,tổ chức kinh tế
chuthe_tochuc اقتصادي,ChuThe,tổ chức kinh tế
chuthe_tochuc_kinh_te,ChuThe,Tổ chức kinh tế
chuthe_tochickinhte,ChuThe,Tổ chức kinh tế
chuthe_tochuckinhtecovondautunuocngoai,ChuThe,Tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochucchinhtecovondautunuocngoai,ChuThe,Tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tcktvonnuocngoai,ChuThe,tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochuc_kinhte_covondautunuocngoai,ChuThe,tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochuc kinhtecovondautunuocngoai,ChuThe,Tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochuccovondautunuocngoai,ChuThe,Tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochucconomicovondautunuocngoai,ChuThe,Tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochucKTvonnuocngoai,ChuThe,tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochucKinhtecovondautunuocngoai,ChuThe,Tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochucvondautunuocngoai,ChuThe,Tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochuc_kinhtecovondautunuocngoai,ChuThe,tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochuckinhtevondautu,ChuThe,Tổ chức kinh tế có vốn đầu tư nước ngoài
chuthe_tochuckinhtekhac,ChuThe,Tổ chức kinh tế khác
chuthe_tochucduocgiaoquanlydientichdat,ChuThe,Tổ chức kinh tế được giao quản lý diện tích đất
chuthe_tochucboihoanthiethai,ChuThe,"Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng"
chuthe_tochucLamnhiembuboithuonggiaiphongmatbang,ChuThe,"Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng"
chuthe_tochucboihoanggiaiphongmatbang,ChuThe,"Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng"
hanhviphaply_tochuclapquyhoach,HanhViPhapLy,tổ chức lập quy hoạch
hanhviphaply_tochuclapquydatcaphuyen,HanhViPhapLy,"tổ chức lập quy hoạch sử dụng đất cấp huyện, kế hoạch sử dụng đất hằng năm cấp huyện"
hanhviphaply_tochuclapquydatcaptinh,HanhViPhapLy,"tổ chức lập quy hoạch, kế hoạch sử dụng đất cấp tỉnh"
hanhviphaply_tochuclapquydatquocgia,HanhViPhapLy,"tổ chức lập quy hoạch, kế hoạch sử dụng đất quốc gia"
chuthe_tochucnguocvietnam,ChuThe,tổ chức người Việt Nam
chuthe_tuchucnuocngoaicochucnangngoaidiao,ChuThe,Tổ chức nước ngoài có chức năng ngoại giao
chuthe_tochucnuocngoaingoaigiao,ChuThe,tổ chức nước ngoài có chức năng ngoại giao
chuthe_tochucnuocngoai,ChuThe,Tổ chức nước ngoài có chức năng ngoại giao
chuthe_tochucnuocngoaicochucnangngoaigiao,ChuThe,Tổ chức nước ngoài có chức năng ngoại giao
chuthe_tochucnuocngoaicochucnangngoaidiao,ChuThe,Tổ chức nước ngoài có chức năng ngoại giao
chuthe_tochucnuocngoaichucnangngoaigiao,ChuThe,Tổ chức nước ngoài có chức năng ngoại giao
chuthe_cototonaogiao,ChuThe,Tổ chức nước ngoài có chức năng ngoại giao
khainiem_tochucnuocngoaichucnangngoaigiao,KhaiNiem,tổ chức nước ngoài có chức năng ngoại giao
chuthe_tochucnuocngoaicongiao,ChuThe,"Tổ chức nước ngoài có chức năng ngoại giao gồm cơ quan đại diện ngoại giao, cơ quan lãnh sự, cơ quan đại diện khác của nước ngoài có chức năng ngoại giao được Chính phủ Việt Nam thừa nhận; cơ quan đại diện của tổ chức thuộc Liên hợp quốc, cơ quan hoặc tổ chức liên chính phủ, cơ quan đại diện của tổ chức liên chính phủ"
chuthe_tochucphattrienquydat,ChuThe,Tổ chức phát triển quỹ đất
chuthe_tochucquanly,ChuThe,tổ chức quản lý
chuthe_tochucquanlyrung,ChuThe,Tổ chức quản lý rừng
chuthe_tochucquanlyrungphongho,ChuThe,Tổ chức quản lý rừng phòng hộ
chuthe_tochucquanlyrungdacdung,ChuThe,tổ chức quản lý rừng đặc dụng
chuthe_tochucsudungdat,ChuThe,tổ chức sử dụng đất
chuthe_tochucsunghiepconglap,ChuThe,Tổ chức sự nghiệp công lập
chuthe_tochucsunghiệpconglap,ChuThe,Tổ chức sự nghiệp công lập
chuthe_tochucsunghiepconglaptutuchinh,ChuThe,Tổ chức sự nghiệp công lập tự chủ tài chính
chuthe_tochucsunghiệpconglậptutuchitich,ChuThe,Tổ chức sự nghiệp công lập tự chủ tài chính
chuthe_tochucsunghiệpcong,ChuThe,Tổ chức sự nghiệp công lập tự chủ tài chính
chuthe_tochuc_snghiepconglap,ChuThe,Tổ chức sự nghiệp công lập tự chủ tài chính
chuthe_tochuc_sunghiep_cong_lap_tutaichinh,ChuThe,Tổ chức sự nghiệp công lập tự chủ tài chính
chuthe_tochucsungtiepclap,ChuThe,Tổ chức sự nghiệp công lập tự chủ tài chính
hanhviphaply_tochucthuchien,HanhViPhapLy,Tổ chức thực hiện
hanhviphaply_tochucthuchienvieclaphosodiachinh,HanhViPhapLy,tổ chức thực hiện việc lập hồ sơ địa chính
hanhviphaply_tochucthuchienvaongboketquadieutra,HanhViPhapLy,"Tổ chức thực hiện và công bố kết quả điều tra, đánh giá đất đai"
chuthe_tochuctrongnuoc,ChuThe,Tổ chức trong nước
chuthe_tochucnuoc,ChuThe,tổ chức trong nước
hanhviphaply_tochuctrichdotrichluc,HanhViPhapLy,"Tổ chức trích đo, trích lục"
chuthe_tothuctindung,ChuThe,Tổ chức tín dụng
chuthe_tochuctindung,ChuThe,Tổ chức tín dụng được phép hoạt động tại Việt Nam
chuthe_tochuctongiao,ChuThe,Tổ chức tôn giáo
chuthe_tuchuctongiao,ChuThe,Tổ chức tôn giáo
chuthe_tochuctongiaotructhuoc,ChuThe,Tổ chức tôn giáo trực thuộc
khainiem_tochuctonggiaotructhuoc,KhaiNiem,Tổ chức tôn giáo trực thuộc
chuthe_tochuctuvanxacdinhgiadat,ChuThe,tổ chức tư vấn xác định giá đất
chuthe_tochuctuvangiadat,ChuThe,tổ chức tư vấn xác định giá đất
hanhviphaply_tochucxacdinhgiadat,HanhViPhapLy,Tổ chức việc xác định giá đất
chuthe_tochucxahoi,ChuThe,Tổ chức xã hội
chuthe_tochucxahoinghenghiep,ChuThe,Tổ chức xã hội - nghề nghiệp
chuthe_tochucdangkydatdai,ChuThe,Tổ chức đăng ký đất đai
chuthe_tochucdangkyddatdai,ChuThe,Tổ chức đăng ký đất đai
chuthe_tochucduocgiaoquanlycongtrinhcongcong,ChuThe,Tổ chức được giao quản lý công trình công cộng
chuthe_tochucduocgiaoquanlyquydat,ChuThe,Tổ chức được giao quản lý quỹ đất
chuthe_tochucduocgiaoquanlydatcomatnuoc,ChuThe,Tổ chức được giao quản lý đất có mặt nước
chuthe_tochucduocgiaothuchien,ChuThe,Tổ chức được giao thực hiện cưỡng chế
chuthe_tochucduocgiaodat,ChuThe,"Tổ chức được giao đất, cho thuê đất"
chuthe_tochucdaidien,ChuThe,Tổ chức đại diện
chuthe_tochuccanhan,ChuThe,"Tổ chức, cá nhân"
chuthe_tochuccanhanlienquan,ChuThe,"tổ chức, cá nhân khác có liên quan"
chuthe_tochuccanhanvietnam,ChuThe,"Tổ chức, cá nhân Việt Nam"
chuthe_tochuccanhancongdong,ChuThe,"Tổ chức, cá nhân, cộng đồng dân cư"
chuthe_tochuchogiadinhcanhan,ChuThe,"Tổ chức, hộ gia đình, cá nhân"
hanhviphaply_tonghopxacdinphamvi,HanhViPhapLy,"Tổng hợp, xác định phạm vi, mức độ cần bảo vệ, cải tạo, phục hồi đất"
khainiem_tutduong,KhaiNiem,từ đường
dieukien_tnguyentrataidat,DieuKien,Tự nguyện trả lại đất
dieukien_tnguyentralaidat,DieuKien,tự nguyện trả lại đất
hanhviphaply_viphamchinnsach,HanhViPhapLy,Vi phạm chính sách về đất đai đối với đồng bào dân tộc thiểu số
khainiem_viemphapluat,KhaiNiem,Vi phạm pháp luật
hanhviphaply_vilamphapluatquanlydatdai,HanhViPhapLy,Vi phạm pháp luật trong quản lý đất đai
dieukien_viphamphapluatvedatdai,DieuKien,vi phạm pháp luật về đất đai
hanhviphaply_vihamphapluat,HanhViPhapLy,vi phạm pháp luật về đất đai
hanhviphaply_viluatdatdai,HanhViPhapLy,Vi phạm pháp luật về đất đai
hanhviphaply_viphamphapluatvedatdai,HanhViPhapLy,vi phạm pháp luật về đất đai
khainiem_vidphamphapluatvedatdai,KhaiNiem,Vi phạm pháp luật về đất đai
